SC_Profit,Columbia_Profit
" $2,934.86 ",
" $1,266.75 ",
 $(597.36),
 $233.43 ,
 $940.60 ,
" $1,583.74 ",
" $1,267.53 ",
" $1,346.76 ",
 $(235.87),
 $761.14 ,
 $586.92 ,
" $1,527.18 ",
" $1,695.23 ",
" $1,667.57 ",
" $1,237.02 ",
 $598.91 ,
 $436.67 ,
 $961.33 ,
 $306.54 ,
 $527.23 ,
" $1,768.89 ",
 $874.55 ,
" $1,048.82 ",
" $2,813.53 ",
 $262.69 ,
 $49.64 ,
 $459.42 ,
 $969.85 ,
 $459.56 ,
" $1,739.39 ",
" $1,080.88 ",
 $(152.77),
" $1,927.24 ",
 $815.70 ,
 $153.12 ,
" $1,594.66 ",
 $380.16 ,
" $1,491.83 ",
 $(102.71),
 $291.54 ,
" $1,353.46 ",
 $463.77 ,
 $(194.32),
" $1,170.38 ",
 $(733.00),
 $480.79 ,
 $681.11 ,
" $1,349.25 ",
" $1,458.96 ",
 $(893.12),
 $(41.52),
 $155.50 ,
 $889.97 ,
 $(410.68),
 $678.37 ,
" $1,842.01 ",
" $1,512.95 ",
 $951.74 ,
" $1,600.56 ",
 $908.34 ,
 $497.55 ,
 $43.85 ,
 $453.51 ,
 $840.90 ,
 $(81.46),
" $1,313.57 ",
 $685.70 ,
" $1,988.80 ",
 $(804.38),
 $272.49 ,
" $1,661.21 ",
" $1,685.02 ",
" $2,389.92 ",
" $1,079.40 ",
 $730.46 ,
 $327.07 ,
" $1,428.98 ",
 $870.14 ,
" $1,606.21 ",
" $1,955.96 ",
" $1,602.22 ",
 $499.73 ,
" $1,287.71 ",
 $327.33 ,
 $357.71 ,
" $1,669.33 ",
 $(621.11),
" $1,292.36 ",
 $(59.63),
" $1,369.52 ",
" $1,811.21 ",
 $67.03 ,
" $1,114.70 ",
" $1,086.16 ",
" $2,069.58 ",
 $368.61 ,
" $2,700.40 ",
" $1,402.51 ",
 $628.55 ,
 $664.15 ,
" $1,935.37 ",
" $1,462.37 ",
 $448.11 ,
 $(443.73),
" $1,434.92 ",
 $252.34 ,
" $2,200.61 ",
" $1,936.12 ",
 $923.69 ,
 $186.48 ,
 $146.21 ,
" $1,107.62 ",
" $1,908.56 ",
 $964.94 ,
 $609.35 ,
 $(510.03),
 $196.49 ,
" $1,387.41 ",
 $683.39 ,
" $1,371.89 ",
" $1,711.15 ",
" $2,317.34 ",
 $423.17 ,
" $1,440.91 ",
" $1,217.42 ",
 $736.69 ,
 $987.97 ,
" $1,361.83 ",
 $620.87 ,
 $545.45 ,
" $1,045.23 ",
" $1,043.66 ",
" $1,626.21 ",
 $816.64 ,
 $(72.82),
 $635.68 ,
 $819.24 ,
" $1,410.53 ",
 $(792.17),
" $1,607.26 ",
" $1,814.59 ",
" $1,026.69 ",
" $(1,112.55)",
 $486.84 ,
" $1,415.49 ",
" $1,333.84 ",
" $1,866.14 ",
 $164.61 ,
" $1,287.95 ",
" $1,557.12 ",
 $973.29 ,
" $1,220.57 ",
" $1,031.45 ",
 $(142.44),
" $2,015.91 ",
 $725.65 ,
 $74.48 ,
 $158.71 ,
" $1,533.35 ",
 $441.42 ,
 $529.85 ,
" $1,563.52 ",
" $1,295.23 ",
" $1,607.14 ",
 $479.04 ,
 $(501.98),
 $863.43 ,
" $1,069.39 ",
" $1,353.47 ",
 $(355.81),
 $392.90 ,
" $1,751.98 ",
" $1,312.27 ",
 $976.83 ,
 $191.65 ,
 $368.80 ,
" $1,030.85 ",
" $1,139.59 ",
" $2,262.98 ",
" $2,366.02 ",
 $(791.24),
" $1,818.42 ",
 $888.96 ,
 $(365.16),
 $225.76 ,
 $(803.95),
" $(1,386.11)",
" $1,655.38 ",
 $(851.19),
 $673.03 ,
" $1,250.59 ",
 $233.78 ,
 $358.00 ,
" $2,322.54 ",
" $(1,519.64)",
" $1,585.98 ",
 $479.12 ,
" $1,493.60 ",
 $562.66 ,
 $223.86 ,
" $1,348.24 ",
" $1,438.95 ",
 $208.27 ,
 $(893.83),
" $1,572.31 ",
 $913.86 ,
 $347.71 ,
" $1,043.69 ",
" $1,254.51 ",
 $(150.12),
 $(810.47),
" $1,481.28 ",
" $1,564.79 ",
 $982.42 ,
" $1,742.60 ",
 $170.24 ,
 $813.91 ,
 $604.51 ,
" $1,105.81 ",
" $1,019.83 ",
 $875.94 ,
" $1,525.93 ",
 $515.64 ,
 $387.15 ,
" $1,250.43 ",
" $1,006.22 ",
 $(503.03),
 $755.98 ,
 $628.11 ,
" $1,162.91 ",
 $910.96 ,
" $1,211.86 ",
 $140.08 ,
" $1,156.35 ",
 $852.80 ,
" $1,559.43 ",
 $907.53 ,
" $2,239.53 ",
" $1,322.17 ",
" $1,791.68 ",
" $(1,046.56)",
 $220.59 ,
" $1,103.48 ",
" $1,854.04 ",
 $(83.16),
 $59.95 ,
 $71.92 ,
 $593.04 ,
 $(3.71),
" $1,451.75 ",
 $446.50 ,
 $763.58 ,
 $590.79 ,
 $950.53 ,
" $1,248.08 ",
" $1,011.93 ",
 $480.07 ,
 $786.45 ,
 $952.52 ,
" $1,877.52 ",
 $10.85 ,
 $649.79 ,
" $1,243.52 ",
 $653.04 ,
 $655.89 ,
 $105.59 ,
" $(1,622.28)",
" $2,268.21 ",
 $(56.29),
" $1,643.47 ",
" $1,054.02 ",
" $1,151.57 ",
" $1,380.82 ",
" $1,168.99 ",
 $372.29 ,
" $1,449.54 ",
" $1,266.24 ",
 $135.61 ,
" $1,425.16 ",
 $(642.94),
" $1,365.55 ",
 $(293.75),
" $1,249.56 ",
" $2,075.72 ",
 $818.49 ,
" $(1,132.20)",
" $1,065.89 ",
 $988.61 ,
" $2,106.89 ",
 $877.12 ,
" $1,310.07 ",
" $1,148.43 ",
" $(1,047.45)",
" $2,639.84 ",
" $1,129.91 ",
 $(290.32),
 $454.08 ,
 $391.68 ,
" $3,061.52 ",
 $(269.66),
" $1,268.82 ",
" $1,586.15 ",
 $(263.58),
 $208.20 ,
" $1,942.57 ",
 $63.17 ,
" $1,285.63 ",
" $2,805.22 ",
" $1,814.73 ",
 $802.99 ,
" $1,626.65 ",
" $2,180.11 ",
 $295.93 ,
" $1,377.01 ",
" $(1,414.28)",
 $(328.32),
 $(34.84),
" $1,254.47 ",
 $708.10 ,
 $433.61 ,
" $1,078.61 ",
 $984.94 ,
" $1,236.44 ",
" $3,114.60 ",
 $774.24 ,
" $1,533.65 ",
 $330.43 ,
" $1,187.00 ",
 $575.82 ,
" $(1,487.37)",
" $1,117.68 ",
 $957.59 ,
" $(1,290.21)",
" $2,304.52 ",
" $1,542.64 ",
 $758.47 ,
 $781.28 ,
" $1,227.81 ",
" $1,032.73 ",
 $(686.54),
 $(678.97),
" $1,682.56 ",
" $1,337.64 ",
" $1,369.64 ",
 $125.23 ,
 $148.05 ,
" $1,278.29 ",
 $249.92 ,
 $926.04 ,
 $718.62 ,
 $(795.77),
" $1,264.69 ",
 $388.97 ,
 $(264.20),
" $1,692.40 ",
" $1,015.73 ",
 $977.54 ,
" $(1,535.95)",
" $1,461.27 ",
 $838.35 ,
 $152.57 ,
" $2,024.99 ",
 $(684.59),
 $225.84 ,
 $715.20 ,
 $(236.11),
 $314.82 ,
" $1,690.39 ",
 $275.78 ,
 $832.96 ,
" $1,822.34 ",
" $1,247.31 ",
" $1,195.96 ",
 $256.55 ,
 $282.74 ,
" $1,228.46 ",
 $(1.27),
" $1,248.40 ",
" $1,643.57 ",
 $867.85 ,
 $199.86 ,
" $(1,367.12)",
" $2,001.96 ",
" $1,628.52 ",
 $475.22 ,
" $1,431.36 ",
 $460.98 ,
 $486.48 ,
" $1,526.14 ",
 $670.87 ,
 $496.89 ,
 $997.98 ,
" $1,660.44 ",
 $395.23 ,
" $1,770.30 ",
" $1,094.77 ",
 $410.55 ,
 $(338.22),
" $2,457.51 ",
 $665.63 ,
 $929.70 ,
" $1,176.27 ",
 $511.83 ,
" $1,361.59 ",
" $1,855.78 ",
 $229.26 ,
 $176.73 ,
 $163.46 ,
" $1,654.36 ",
 $75.11 ,
 $615.54 ,
" $1,313.23 ",
 $204.06 ,
 $209.05 ,
 $218.58 ,
" $1,361.02 ",
" $1,793.50 ",
 $360.10 ,
 $(457.05),
" $1,157.69 ",
 $867.30 ,
 $596.05 ,
 $(96.30),
 $597.35 ,
 $917.43 ,
" $1,612.33 ",
 $509.45 ,
" $2,152.10 ",
" $1,007.16 ",
" $(1,978.88)",
" $1,142.69 ",
" $2,147.72 ",
 $470.28 ,
 $38.39 ,
" $1,376.73 ",
" $1,486.99 ",
 $444.14 ,
 $293.21 ,
 $462.73 ,
 $566.58 ,
" $1,623.67 ",
" $(1,576.02)",
 $388.85 ,
" $1,530.77 ",
 $949.95 ,
" $2,122.28 ",
 $37.59 ,
 $653.36 ,
" $4,236.92 ",
" $1,494.86 ",
" $1,582.94 ",
 $829.84 ,
 $(25.05),
" $1,367.03 ",
 $348.02 ,
" $1,462.26 ",
 $465.36 ,
" $1,936.62 ",
 $487.97 ,
 $(434.46),
" $1,864.37 ",
" $1,176.52 ",
 $943.41 ,
" $(1,084.22)",
 $915.33 ,
" $(1,180.93)",
 $211.62 ,
 $129.74 ,
" $1,001.13 ",
" $1,306.29 ",
 $397.91 ,
" $1,416.30 ",
" $1,541.72 ",
 $(498.86),
" $2,384.27 ",
 $140.00 ,
" $1,625.46 ",
 $201.29 ,
" $2,221.13 ",
" $1,642.35 ",
" $1,818.82 ",
" $2,159.39 ",
 $463.22 ,
" $1,572.08 ",
" $1,227.18 ",
 $620.54 ,
 $694.48 ,
 $(730.63),
 $631.49 ,
" $2,236.56 ",
 $859.82 ,
" $1,310.03 ",
" $1,504.96 ",
 $895.49 ,
 $790.85 ,
" $(1,214.63)",
" $1,554.47 ",
" $2,306.35 ",
 $107.76 ,
 $685.86 ,
" $1,841.79 ",
" $1,188.51 ",
 $541.45 ,
 $768.82 ,
" $1,328.11 ",
" $(2,200.37)",
" $1,845.53 ",
" $1,124.28 ",
 $463.20 ,
 $596.36 ,
" $1,516.53 ",
 $686.27 ,
 $303.97 ,
 $298.14 ,
 $85.48 ,
" $1,252.86 ",
" $1,443.70 ",
 $(332.50),
 $977.67 ,
" $1,452.61 ",
" $1,586.85 ",
" $1,168.19 ",
 $325.40 ,
 $795.64 ,
" $2,067.91 ",
 $200.89 ,
" $1,327.65 ",
" $1,172.51 ",
" $1,096.07 ",
 $208.40 ,
" $1,893.48 ",
 $186.55 ,
 $471.23 ,
 $269.01 ,
 $613.42 ,
" $1,851.72 ",
 $22.74 ,
 $614.68 ,
 $799.66 ,
 $65.61 ,
" $1,568.00 ",
" $1,727.39 ",
 $380.25 ,
" $1,689.13 ",
" $1,278.94 ",
" $1,419.91 ",
 $541.60 ,
" $1,262.22 ",
" $1,608.15 ",
" $1,951.33 ",
 $950.49 ,
 $568.11 ,
 $(721.02),
 $(177.60),
 $478.99 ,
" $1,149.02 ",
 $725.95 ,
" $1,665.89 ",
 $320.07 ,
" $2,461.98 ",
 $493.22 ,
 $458.69 ,
" $1,490.85 ",
" $2,029.74 ",
 $902.67 ,
 $(57.98),
 $332.28 ,
 $529.47 ,
 $336.10 ,
 $507.46 ,
 $(9.72),
 $418.26 ,
" $1,196.97 ",
" $1,325.56 ",
 $272.34 ,
 $(443.52),
 $944.93 ,
 $946.63 ,
 $952.47 ,
 $649.49 ,
 $211.25 ,
" $1,076.39 ",
 $643.24 ,
" $1,340.03 ",
 $(429.57),
 $238.86 ,
 $759.73 ,
 $152.82 ,
 $749.68 ,
 $686.48 ,
" $1,332.05 ",
 $402.07 ,
" $4,257.89 ",
" $1,440.73 ",
 $875.87 ,
" $1,331.34 ",
 $608.18 ,
" $(1,288.88)",
 $19.21 ,
" $1,863.26 ",
" $1,321.26 ",
" $1,071.27 ",
 $260.82 ,
 $653.93 ,
" $1,914.88 ",
 $541.92 ,
" $1,654.66 ",
 $237.61 ,
" $1,056.22 ",
" $3,214.83 ",
" $1,050.72 ",
 $(135.01),
" $1,445.74 ",
 $873.07 ,
 $63.95 ,
" $1,955.49 ",
" $1,165.87 ",
" $1,351.24 ",
" $1,707.70 ",
" $1,170.63 ",
" $1,438.32 ",
" $(1,110.51)",
 $710.68 ,
" $1,716.42 ",
 $201.94 ,
 $674.26 ,
" $1,296.61 ",
 $929.18 ,
 $417.49 ,
" $1,569.90 ",
" $1,947.39 ",
" $1,445.91 ",
" $1,489.22 ",
 $869.32 ,
" $2,510.87 ",
 $627.74 ,
 $17.59 ,
" $1,190.02 ",
" $1,255.08 ",
 $490.08 ,
" $1,137.74 ",
 $946.14 ,
 $532.44 ,
 $(874.66),
" $1,530.65 ",
" $1,337.92 ",
" $(1,003.96)",
 $256.56 ,
" $1,550.25 ",
 $136.81 ,
 $419.59 ,
" $(1,365.34)",
" $1,239.22 ",
" $1,029.56 ",
" $2,188.29 ",
 $550.28 ,
 $964.28 ,
 $(575.30),
 $455.31 ,
 $(593.01),
 $686.27 ,
" $1,755.01 ",
" $1,009.59 ",
" $1,318.19 ",
 $286.63 ,
 $329.05 ,
" $1,207.03 ",
" $1,587.09 ",
" $1,089.34 ",
 $189.99 ,
 $376.13 ,
" $1,764.56 ",
 $735.58 ,
" $1,188.69 ",
" $3,982.15 ",
" $1,600.87 ",
" $1,734.94 ",
" $1,223.85 ",
 $(367.46),
 $86.85 ,
" $1,001.29 ",
 $513.32 ,
" $1,860.02 ",
" $1,528.55 ",
 $207.05 ,
" $1,081.07 ",
 $369.87 ,
 $573.58 ,
" $1,371.95 ",
 $819.73 ,
" $1,508.45 ",
 $638.04 ,
 $235.57 ,
 $(955.80),
 $272.45 ,
" $1,492.83 ",
" $5,120.66 ",
 $500.28 ,
 $186.74 ,
" $1,093.08 ",
" $2,028.01 ",
" $2,131.80 ",
 $579.23 ,
" $(1,045.98)",
" $1,702.61 ",
 $742.35 ,
" $1,271.74 ",
 $975.22 ,
" $1,206.19 ",
 $32.65 ,
 $757.75 ,
 $921.84 ,
 $(452.56),
" $2,224.09 ",
" $2,073.29 ",
" $1,357.96 ",
 $231.58 ,
 $723.63 ,
" $1,202.48 ",
" $1,245.41 ",
 $228.03 ,
" $1,471.98 ",
" $1,679.80 ",
" $1,202.53 ",
" $2,173.86 ",
" $1,146.54 ",
 $711.43 ,
 $298.02 ,
" $1,216.90 ",
 $259.74 ,
 $239.22 ,
 $438.56 ,
 $267.86 ,
" $1,142.38 ",
" $1,388.77 ",
 $(107.64),
 $336.41 ,
" $1,321.40 ",
 $820.85 ,
" $1,613.90 ",
 $(924.56),
" $1,891.16 ",
" $1,497.15 ",
 $778.53 ,
 $325.92 ,
" $1,130.36 ",
" $1,750.99 ",
" $1,257.68 ",
" $1,330.01 ",
 $805.39 ,
 $429.02 ,
" $1,962.53 ",
" $1,227.64 ",
 $(269.99),
 $617.70 ,
" $1,841.31 ",
 $580.13 ,
 $98.02 ,
" $(1,386.05)",
" $(1,066.34)",
 $622.82 ,
" $1,153.23 ",
" $1,459.46 ",
" $1,642.46 ",
 $580.69 ,
" $1,290.09 ",
" $1,376.18 ",
 $554.67 ,
 $723.56 ,
" $1,183.17 ",
 $117.01 ,
" $1,447.07 ",
 $747.88 ,
" $1,952.92 ",
" $3,615.86 ",
" $1,709.14 ",
" $1,146.14 ",
" $1,199.44 ",
" $1,535.97 ",
 $(151.36),
" $1,803.48 ",
 $541.39 ,
 $56.49 ,
 $297.24 ,
" $1,170.73 ",
 $304.03 ,
 $492.36 ,
 $516.35 ,
 $691.87 ,
" $1,262.45 ",
 $390.88 ,
 $450.00 ,
 $882.06 ,
" $1,458.74 ",
 $714.37 ,
" $1,452.75 ",
 $704.30 ,
" $2,739.78 ",
" $1,449.58 ",
 $549.44 ,
" $1,558.63 ",
" $1,504.00 ",
" $1,505.99 ",
 $940.09 ,
 $596.50 ,
" $1,768.81 ",
" $1,246.10 ",
 $(785.29),
 $855.65 ,
" $(1,161.59)",
 $207.76 ,
 $905.10 ,
 $516.81 ,
 $883.33 ,
" $1,664.23 ",
 $942.68 ,
 $335.58 ,
 $386.07 ,
" $1,651.03 ",
" $1,419.95 ",
" $1,080.98 ",
" $(1,224.44)",
" $1,139.49 ",
" $1,813.35 ",
" $1,725.91 ",
" $1,058.16 ",
 $584.93 ,
" $2,763.01 ",
 $(352.86),
" $1,128.22 ",
" $1,906.92 ",
 $960.09 ,
 $211.75 ,
 $91.68 ,
 $24.75 ,
" $1,464.27 ",
 $206.46 ,
 $364.70 ,
 $695.20 ,
" $1,128.85 ",
" $1,412.74 ",
 $(24.55),
" $1,038.40 ",
" $1,455.30 ",
" $2,332.87 ",
" $1,344.97 ",
" $1,303.37 ",
" $1,817.71 ",
 $912.80 ,
" $1,772.58 ",
 $474.24 ,
" $1,457.69 ",
" $1,497.18 ",
" $1,171.50 ",
 $125.22 ,
 $690.30 ,
 $372.79 ,
 $576.19 ,
 $780.12 ,
" $1,738.61 ",
 $59.33 ,
" $1,359.25 ",
" $(1,712.86)",
" $1,884.99 ",
 $903.08 ,
 $503.97 ,
 $891.16 ,
 $(267.83),
 $494.30 ,
" $1,184.00 ",
" $2,125.77 ",
 $922.58 ,
" $1,833.98 ",
" $1,583.26 ",
" $3,133.31 ",
" $1,789.19 ",
 $766.99 ,
" $1,843.16 ",
" $3,047.28 ",
 $169.52 ,
" $2,534.58 ",
" $1,679.41 ",
 $304.88 ,
 $160.23 ,
 $(272.00),
" $1,345.68 ",
 $282.07 ,
 $(821.09),
" $1,491.91 ",
 $964.62 ,
 $521.81 ,
 $670.65 ,
" $1,924.39 ",
" $1,107.53 ",
 $887.61 ,
" $1,592.35 ",
" $1,210.39 ",
" $1,807.27 ",
 $377.12 ,
" $(1,003.86)",
 $360.06 ,
" $1,859.79 ",
 $644.86 ,
" $1,907.69 ",
 $432.44 ,
" $1,603.81 ",
 $110.00 ,
 $701.70 ,
 $387.71 ,
 $334.00 ,
" $(1,450.71)",
" $1,655.22 ",
" $1,382.61 ",
 $(950.35),
" $(1,475.10)",
 $680.37 ,
 $(453.54),
 $7.31 ,
" $1,444.33 ",
" $1,571.59 ",
 $379.85 ,
 $(394.44),
" $1,619.82 ",
" $1,896.68 ",
 $708.68 ,
 $617.59 ,
" $1,566.64 ",
 $721.71 ,
" $(1,094.47)",
 $610.07 ,
 $75.41 ,
" $1,519.78 ",
" $1,138.66 ",
" $1,136.57 ",
 $377.44 ,
 $298.59 ,
" $1,723.81 ",
" $(1,333.30)",
 $816.89 ,
 $476.52 ,
" $1,541.97 ",
" $1,030.35 ",
 $565.23 ,
" $1,901.67 ",
" $1,272.02 ",
" $1,358.97 ",
 $862.89 ,
 $360.93 ,
 $(762.43),
" $1,249.70 ",
" $1,042.13 ",
 $260.95 ,
" $1,496.69 ",
" $1,038.86 ",
" $1,007.52 ",
 $503.76 ,
 $654.92 ,
 $217.34 ,
 $642.35 ,
 $949.55 ,
 $818.19 ,
 $(155.27),
 $713.95 ,
 $590.90 ,
" $1,969.95 ",
 $661.76 ,
 $268.90 ,
" $1,450.15 ",
 $526.53 ,
 $696.42 ,
" $2,142.98 ",
" $1,575.24 ",
 $528.19 ,
 $127.35 ,
" $1,473.94 ",
" $(1,177.46)",
" $1,150.76 ",
 $904.12 ,
 $382.49 ,
" $1,325.84 ",
" $1,058.85 ",
" $1,420.97 ",
 $(972.42),
" $1,420.07 ",
" $1,420.37 ",
" $1,794.92 ",
" $1,649.60 ",
" $1,896.38 ",
" $(1,473.48)",
 $(758.14),
 $876.10 ,
" $2,603.51 ",
 $(858.94),
 $421.88 ,
 $942.95 ,
 $564.54 ,
" $1,755.74 ",
" $1,245.03 ",
 $255.03 ,
" $1,178.85 ",
 $(93.85),
" $2,454.02 ",
" $1,276.83 ",
 $964.99 ,
" $1,438.59 ",
 $(399.67),
 $157.67 ,
" $2,176.40 ",
 $879.58 ,
 $(120.90),
 $(46.70),
 $532.83 ,
" $1,824.92 ",
 $(974.97),
" $2,855.04 ",
 $(61.19),
" $1,529.63 ",
 $(61.07),
" $1,527.60 ",
 $215.69 ,
 $573.83 ,
 $(785.44),
 $515.79 ,
 $462.80 ,
" $2,078.60 ",
 $262.84 ,
 $868.05 ,
 $143.84 ,
 $424.22 ,
 $61.60 ,
 $(32.11),
" $2,286.09 ",
" $2,057.96 ",
" $1,283.80 ",
" $1,950.30 ",
" $1,210.42 ",
" $1,118.15 ",
 $(416.25),
" $1,229.26 ",
" $1,934.96 ",
" $1,944.57 ",
 $333.23 ,
" $1,498.79 ",
 $456.36 ,
 $220.39 ,
" $1,346.75 ",
" $1,218.88 ",
" $1,804.61 ",
 $593.74 ,
 $955.26 ,
 $(358.19),
" $1,081.57 ",
" $1,585.72 ",
 $155.54 ,
" $1,283.81 ",
 $404.42 ,
" $1,109.57 ",
" $1,261.83 ",
 $109.10 ,
" $1,041.51 ",
 $615.90 ,
" $1,270.87 ",
" $1,164.22 ",
 $500.89 ,
 $728.31 ,
" $3,055.21 ",
" $1,242.94 ",
 $979.15 ,
 $373.57 ,
 $408.59 ,
" $1,307.77 ",
" $2,093.33 ",
" $1,525.85 ",
" $1,289.68 ",
 $830.77 ,
" $1,344.77 ",
 $858.95 ,
" $2,208.53 ",
" $1,255.05 ",
 $718.78 ,
 $868.54 ,
" $1,578.04 ",
 $747.57 ,
 $801.34 ,
" $2,112.02 ",
" $(1,307.05)",
" $1,994.29 ",
 $354.28 ,
" $1,510.89 ",
" $2,728.69 ",
" $1,270.84 ",
" $2,376.12 ",
 $420.96 ,
" $1,313.31 ",
" $1,328.77 ",
 $862.13 ,
" $(1,105.78)",
" $1,817.38 ",
" $1,263.15 ",
" $2,050.94 ",
 $(316.13),
 $373.80 ,
 $(170.93),
 $728.46 ,
" $2,414.99 ",
" $2,141.13 ",
 $811.84 ,
 $491.19 ,
 $225.86 ,
 $86.26 ,
" $(1,195.40)",
 $695.63 ,
" $2,144.95 ",
" $1,119.43 ",
 $412.02 ,
" $1,859.31 ",
 $276.85 ,
" $1,344.50 ",
 $126.98 ,
 $279.49 ,
 $857.44 ,
 $925.89 ,
" $1,750.62 ",
" $1,491.73 ",
" $1,460.96 ",
 $418.04 ,
 $135.98 ,
 $765.64 ,
 $498.81 ,
" $1,068.81 ",
 $(7.93),
 $131.11 ,
 $939.08 ,
" $1,925.68 ",
 $258.08 ,
" $1,360.97 ",
" $1,234.81 ",
 $308.63 ,
 $(895.08),
" $1,150.12 ",
 $(148.71),
 $480.73 ,
" $1,425.95 ",
 $610.32 ,
 $294.85 ,
 $836.64 ,
" $1,201.56 ",
 $759.53 ,
 $479.66 ,
" $1,117.85 ",
 $(482.75),
" $1,086.64 ",
" $1,511.16 ",
 $521.00 ,
" $1,756.10 ",
 $91.08 ,
" $1,273.99 ",
" $1,701.43 ",
 $568.19 ,
 $460.83 ,
 $(672.87),
" $1,231.93 ",
 $841.09 ,
 $(771.20),
 $916.66 ,
 $872.38 ,
 $199.21 ,
" $2,220.72 ",
" $1,344.40 ",
" $2,002.31 ",
 $707.52 ,
" $1,947.59 ",
" $1,782.17 ",
 $827.24 ,
 $(512.09),
 $495.53 ,
" $1,259.24 ",
" $1,937.65 ",
 $746.51 ,
 $359.64 ,
" $1,970.63 ",
 $(387.08),
" $(1,376.33)",
 $494.02 ,
" $1,497.49 ",
" $1,695.55 ",
" $1,998.78 ",
" $1,458.21 ",
" $1,888.43 ",
" $1,515.43 ",
" $1,208.69 ",
" $(1,153.27)",
 $196.30 ,
" $1,182.65 ",
 $491.85 ,
" $2,250.91 ",
 $945.42 ,
 $106.53 ,
" $1,005.06 ",
" $1,658.28 ",
" $1,810.42 ",
 $919.26 ,
 $834.03 ,
 $294.97 ,
 $(40.87),
" $1,518.38 ",
" $1,429.72 ",
" $1,706.04 ",
" $1,701.56 ",
" $1,132.62 ",
" $1,219.47 ",
" $1,115.06 ",
" $1,242.54 ",
 $932.04 ,
 $118.80 ,
" $1,904.77 ",
" $1,232.97 ",
" $1,303.22 ",
" $1,267.74 ",
" $1,517.69 ",
" $1,167.64 ",
 $610.43 ,
" $2,295.51 ",
" $1,770.33 ",
" $(1,946.63)",
" $3,239.73 ",
 $359.14 ,
" $1,403.89 ",
 $635.25 ,
" $(1,015.32)",
 $(802.28),
 $370.54 ,
" $1,465.22 ",
 $(793.55),
" $1,077.57 ",
" $1,719.07 ",
 $612.43 ,
" $1,632.27 ",
 $(14.05),
" $1,365.15 ",
" $1,521.43 ",
" $1,572.71 ",
" $1,136.12 ",
" $1,403.01 ",
 $665.75 ,
" $1,866.09 ",
" $1,430.42 ",
 $806.07 ,
 $979.27 ,
 $552.79 ,
 $(53.73),
" $1,944.71 ",
" $1,461.56 ",
" $1,028.08 ",
 $(606.37),
 $578.07 ,
 $(506.25),
" $1,264.10 ",
 $927.15 ,
 $835.89 ,
 $293.05 ,
 $88.61 ,
" $1,350.13 ",
 $354.45 ,
" $2,031.14 ",
" $1,387.66 ",
" $1,294.23 ",
 $(161.02),
 $(952.23),
" $1,538.33 ",
" $1,288.20 ",
 $998.47 ,
" $1,833.32 ",
 $634.33 ,
 $(648.79),
 $434.09 ,
" $1,766.10 ",
 $818.90 ,
 $727.90 ,
 $329.97 ,
" $1,112.05 ",
" $1,400.92 ",
 $(227.60),
 $471.46 ,
" $(1,095.34)",
" $1,329.08 ",
 $359.74 ,
" $1,364.73 ",
 $184.12 ,
 $35.63 ,
 $542.81 ,
 $719.78 ,
 $657.49 ,
" $1,748.63 ",
 $973.28 ,
 $686.08 ,
" $1,341.94 ",
 $543.95 ,
 $72.71 ,
" $1,948.18 ",
 $(753.63),
 $169.84 ,
 $650.54 ,
" $1,299.60 ",
" $1,794.19 ",
 $183.55 ,
 $835.76 ,
 $822.21 ,
" $1,253.42 ",
" $2,231.62 ",
" $1,155.32 ",
" $1,243.26 ",
 $346.98 ,
 $(166.02),
 $373.05 ,
" $4,005.55 ",
 $314.34 ,
 $104.92 ,
 $563.03 ,
 $975.76 ,
 $(256.73),
 $544.98 ,
 $(431.51),
 $(276.11),
 $779.42 ,
 $468.38 ,
 $151.30 ,
" $1,299.06 ",
" $1,391.53 ",
 $634.12 ,
" $(1,018.96)",
" $2,981.38 ",
" $1,428.63 ",
" $1,060.46 ",
 $773.24 ,
" $1,449.55 ",
" $1,543.69 ",
 $330.39 ,
" $1,149.18 ",
 $450.92 ,
" $1,913.00 ",
" $3,129.35 ",
" $1,242.41 ",
 $683.62 ,
 $432.63 ,
" $1,085.25 ",
 $611.55 ,
" $1,668.42 ",
 $447.39 ,
 $998.76 ,
 $397.60 ,
 $(301.35),
 $656.95 ,
 $196.28 ,
" $1,345.37 ",
 $390.88 ,
 $774.78 ,
 $884.96 ,
" $1,667.16 ",
 $(101.64),
" $2,290.76 ",
" $(1,366.05)",
" $1,697.36 ",
 $(863.25),
 $323.30 ,
" $1,695.42 ",
" $(1,087.97)",
" $1,350.18 ",
" $1,098.71 ",
 $355.51 ,
" $1,277.63 ",
 $920.07 ,
" $1,200.98 ",
 $436.77 ,
" $1,071.77 ",
 $719.58 ,
" $2,148.41 ",
" $1,493.26 ",
 $(238.21),
 $438.68 ,
 $699.10 ,
" $(1,205.50)",
 $718.30 ,
" $1,205.49 ",
 $952.47 ,
 $908.71 ,
 $822.88 ,
" $1,390.87 ",
" $1,278.40 ",
 $301.26 ,
 $(764.25),
 $640.38 ,
" $2,117.91 ",
 $991.86 ,
" $2,068.32 ",
 $(629.39),
 $(878.26),
 $947.73 ,
" $1,560.49 ",
" $1,687.02 ",
 $889.46 ,
" $1,324.95 ",
 $117.09 ,
 $29.85 ,
 $(591.28),
 $679.28 ,
 $(118.26),
" $2,195.89 ",
 $11.48 ,
 $158.28 ,
 $804.88 ,
 $389.52 ,
" $1,796.12 ",
 $746.95 ,
 $709.32 ,
 $493.53 ,
